x,y,nettoyage
4466,4241,paul
3903,7282,paul
4787,8497,paul
5849,3339,paul
6544,454,paul
9758,4657,paul
7074,1208,paul
8605,2234,paul
7702,511,paul
4214,1438,paul
1056,9144,paul
8401,8591,paul
3172,8645,paul
8757,7243,paul
9612,1570,paul
4908,4478,paul
4018,7390,paul
2356,9779,paul
5484,1376,paul
6953,100,paul
6579,7766,paul
2785,7189,paul
9478,2509,paul
9220,3971,paul
2119,9314,paul
1649,8611,paul
2802,2174,jules
3614,66,paul
2671,5855,paul
4820,5533,paul
7503,9319,paul
9583,7177,paul
7164,5423,paul
4528,3146,paul
4376,1557,paul
3846,6761,paul
9212,3743,paul
9246,3327,paul
562,8649,paul
9416,2984,paul
8091,4241,paul
5369,6916,paul
9670,8987,paul
8708,5866,paul
2554,1375,paul
5816,8544,paul
8698,5858,paul
5563,6903,paul
8116,9374,paul
6095,2711,paul
1917,976,paul
9442,9924,paul
9380,7060,paul
1909,9194,paul
4103,3919,paul
1850,9782,paul
5709,4109,paul
454,8126,paul
3740,7250,paul
4626,5128,paul
7024,6530,paul
260,1844,paul
2495,5009,paul
4660,5126,paul
2136,5830,paul
5876,7376,paul
5079,6012,paul
6130,8424,paul
7907,8459,paul
9359,7014,paul
4368,295,paul
6417,9420,paul
5572,2912,paul
6909,1480,paul
4529,3101,paul
2139,2048,jules
5767,9769,paul
8863,2905,paul
3698,6327,paul
4907,5649,paul
4425,7595,paul
7739,2351,paul
7231,6082,paul
6603,8728,paul
8344,9372,paul
9741,7954,paul
9865,7495,paul
8547,1329,paul
1501,2407,paul
6019,2032,paul
6753,6723,paul
1257,9631,paul
3127,7679,paul
8975,9094,paul
5403,7169,paul
895,5751,paul
8400,232,paul
2359,1391,paul
1402,600,jules
323,2327,paul
350,5170,paul
1824,1003,jules
1142,9011,paul
6349,4539,paul
7906,4571,paul
1056,1131,paul
405,8489,paul
5111,3964,paul
4834,5147,paul
6688,9603,paul
9298,8444,paul
8530,7818,paul
6842,9252,paul
7224,5153,paul
4046,607,paul
9338,8486,paul
8303,7361,paul
5913,1619,paul
4228,89,paul
9161,2962,paul
9618,9294,paul
6236,582,paul
3294,9081,paul
8057,7076,paul
8738,3502,paul
7387,9991,paul
4928,702,paul
7892,5962,paul
1140,7029,paul
142,2265,paul
3999,6803,paul
8481,9740,paul
9676,6387,paul
1808,483,paul
2615,6204,paul
2396,3393,paul
7268,6219,paul
4778,5494,paul
3310,1518,paul
1326,4122,jules
6145,5136,paul
7158,2826,paul
9369,8337,paul
3474,6810,paul
4076,9130,paul
9172,64,paul
5178,890,paul
2822,9513,paul
3796,3599,paul
9582,8566,paul
2572,9109,paul
7470,4754,paul
5094,1650,paul
6933,2563,paul
9502,1403,paul
5730,2800,paul
5606,5208,paul
1986,1549,paul
8684,7601,paul
699,7528,paul
2884,1238,paul
9077,3331,paul
2697,7010,paul
8583,8946,paul
6898,6928,paul
8863,9000,paul
7822,2883,paul
2443,8591,paul
9260,5,paul
2739,6603,paul
3733,8215,paul
8506,6898,paul
2663,3346,paul
6137,535,paul
1159,8573,paul
1535,4888,paul
4090,4022,paul
9250,3151,paul
1530,4544,paul
3042,898,paul
5418,1787,paul
1168,930,jules
1930,3431,jules
3993,1874,paul
2816,1080,paul
8249,4468,paul
9783,2567,paul
6526,1700,paul
6534,8694,paul
5235,8203,paul
3585,3742,paul
1890,9667,paul
5644,9125,paul
6482,8009,paul
6088,3689,paul
7436,7748,paul
8628,3225,paul
1200,8402,paul
887,772,paul
9235,7838,paul
8132,3021,paul
3942,6416,paul
5487,3930,paul
4004,878,paul
2292,3941,jules
8801,5102,paul
1538,3213,jules
2899,2138,jules
1198,8743,paul
4408,9040,paul
3527,9291,paul
1908,8381,paul
2912,9661,paul
8941,3806,paul
2537,6108,paul
4884,109,paul
9992,3966,paul
6983,6611,paul
5642,7372,paul
8085,5282,paul
4527,3255,paul
69,5401,paul
9845,6427,paul
9332,4859,paul
9201,8311,paul
9018,8604,paul
7005,5323,paul
1659,6778,paul
783,6141,paul
5487,4990,paul
4391,1115,paul
929,3226,jules
7888,9319,paul
785,5204,paul
52,6336,paul
8906,4872,paul
7050,1309,paul
7049,8749,paul
2469,9212,paul
3188,2483,jules
822,4039,paul
8583,920,paul
5007,7921,paul
7877,8113,paul
4799,536,paul
7574,6126,paul
2433,106,paul
6657,6949,paul
8071,6932,paul
8176,8675,paul
7257,4204,paul
3207,1715,paul
4564,3379,paul
5710,2379,paul
1086,4499,paul
9433,80,paul
934,9060,paul
583,3649,paul
1338,2764,jules
3051,9954,paul
7912,4320,paul
4774,3633,paul
8985,8440,paul
3481,3122,paul
2350,2444,paul
839,4514,paul
7109,963,paul
5066,6636,paul
8640,794,paul
5844,6701,paul
7931,5730,paul
8482,622,paul
3156,2958,paul
3660,505,paul
8171,4372,paul
6266,2085,paul
3883,4226,paul
2477,162,paul
5629,3487,paul
3882,9185,paul
1253,5672,paul
2142,9217,paul
7297,8719,paul
1519,7777,paul
2469,8299,paul
8418,6356,paul
8731,6587,paul
7866,4796,paul
8971,3795,paul
8303,5322,paul
6441,8101,paul
1310,1079,paul
2765,3315,jules
6823,8139,paul
4275,1545,paul
9491,4181,paul
2865,4421,paul
6174,5249,paul
9807,8847,paul
6070,2388,paul
5863,2095,paul
1791,7660,paul
8042,1881,paul
7765,5279,paul
4741,5108,paul
7612,6205,paul
7066,2016,paul
8423,8110,paul
5025,8021,paul
111,3212,paul
7494,4937,paul
4839,4633,paul
8402,359,paul
6631,8440,paul
4639,1835,paul
8916,6996,paul
3904,7802,paul
6466,3677,paul
254,8401,paul
5775,9687,paul
4839,8016,paul
4703,9138,paul
8743,1820,paul
6160,5822,paul
3712,1566,paul
4684,3648,paul
981,8851,paul
2093,2605,jules
1826,2261,jules
6352,9146,paul
7555,315,paul
6207,1588,paul
4794,4230,paul
8417,4925,paul
8265,4797,paul
5476,6213,paul
2079,2828,jules
4899,2711,paul
5489,7909,paul
4419,6238,paul
461,8936,paul
7562,3364,paul
5268,8664,paul
9344,5958,paul
2400,439,paul
6035,2686,paul
4309,5060,paul
9942,9556,paul
8039,8133,paul
8610,9117,paul
902,987,paul
4353,9038,paul
3839,186,paul
8606,5211,paul
6192,8002,paul
5440,261,paul
3076,429,paul
6976,9804,paul
2079,9365,paul
847,6649,paul
382,1365,paul
9314,5153,paul
7325,3249,paul
7363,1555,paul
7230,9805,paul
4551,8915,paul
7082,1276,paul
3839,307,paul
8425,6977,paul
1704,978,jules
1506,3208,jules
2070,3250,paul
8121,9720,paul
2703,7098,paul
9716,3628,paul
2472,7202,paul
5050,2856,paul
4915,5112,paul
9999,8117,paul
6652,3799,paul
5621,3059,paul
1562,4951,paul
4958,4435,paul
7530,1035,paul
25,2124,paul
1124,5479,paul
1234,7300,paul
2049,6466,paul
3360,1369,paul
7829,6700,paul
5599,5636,paul
1691,1281,paul
9098,1606,paul
3069,1836,paul
6305,1597,paul
9025,310,paul
9128,5915,paul
3302,3993,paul
1538,7832,paul
6896,1018,paul
5354,5990,paul
3761,6264,paul
5939,8858,paul
5280,1574,paul
8130,1565,paul
5179,7120,paul
5374,8793,paul
1881,479,paul
2667,5589,paul
4260,6069,paul
5829,5172,paul
5502,8978,paul
3315,8779,paul
7661,9344,paul
9975,5154,paul
8055,869,paul
9261,2135,paul
9486,4697,paul
6862,9893,paul
2449,936,paul
4145,8482,paul
8852,7040,paul
9568,6981,paul
6125,2955,paul
6018,2600,paul
8536,4067,paul
5862,9671,paul
3625,724,paul
1789,3226,jules
7301,8893,paul
3371,2793,jules
559,6972,paul
5521,2144,paul
7756,6026,paul
2714,1971,jules
3978,8611,paul
8665,1858,paul
4583,9179,paul
3700,2187,paul
3130,6235,paul
4021,6968,paul
5397,4444,paul
6861,8486,paul
3442,4551,paul
6762,9904,paul
1027,8137,paul
6889,1085,paul
9965,628,paul
6835,6218,paul
8934,2103,paul
7015,5102,paul
6089,8091,paul
6700,3778,paul
9066,44,paul
6882,9713,paul
4175,4523,paul
2342,4327,paul
2488,5613,paul
967,1037,paul
9172,9744,paul
2627,2510,jules
8088,5731,paul
1715,3411,jules
4060,9151,paul
7735,8316,paul
4569,7308,paul
636,7353,paul
5391,5430,paul
7617,1127,paul
3186,9563,paul
1665,4987,paul
2188,7014,paul
6825,1864,paul
5704,6829,paul
2669,2628,jules
2644,6476,paul
7405,3607,paul
6725,1633,paul
9968,4588,paul
6360,983,paul
8899,9972,paul
9720,3025,paul
6067,1404,paul
9298,9977,paul
1211,9139,paul
2864,5432,paul
3719,1516,paul
2702,2926,jules
4479,9377,paul
3877,2627,paul
4403,8564,paul
6151,3734,paul
7133,2074,paul
5261,2179,paul
4070,3436,paul
8949,7470,paul
7703,4590,paul
915,4014,paul
1503,9368,paul
8759,2650,paul
6954,530,paul
5238,9779,paul
6499,889,paul
5084,9312,paul
2099,8904,paul
9081,2112,paul
22,6096,paul
1930,7634,paul
9524,5836,paul
8001,2419,paul
8226,6967,paul
9217,2158,paul
9795,1869,paul
42,6950,paul
8206,7254,paul
9187,1757,paul
97,4405,paul
2777,8415,paul
1094,7520,paul
2615,7858,paul
6648,2567,paul
3597,8184,paul
9421,7293,paul
4462,7171,paul
668,6594,paul
912,4739,paul
4950,1741,paul
6371,7133,paul
435,5568,paul
2768,5858,paul
1147,5545,paul
7293,4668,paul
9643,8574,paul
9511,541,paul
7618,3970,paul
8473,4750,paul
1766,1618,jules
7767,3541,paul
1962,2496,jules
9121,1524,paul
1547,2,paul
6156,6427,paul
2756,9941,paul
6768,9169,paul
4803,1206,paul
6876,8702,paul
1545,8974,paul
664,5024,paul
4310,1273,paul
4499,9574,paul
5931,566,paul
5199,7033,paul
8678,2122,paul
495,3525,paul
5376,6171,paul
4183,9045,paul
2480,328,paul
3312,1124,paul
5361,3833,paul
4113,8757,paul
5450,7325,paul
2337,8092,paul
3273,3347,paul
3715,9879,paul
5933,1780,paul
9768,180,paul
9568,7962,paul
6187,384,paul
4031,3699,paul
6749,1814,paul
7979,8392,paul
9228,8308,paul
1900,4075,paul
3020,6055,paul
7868,159,paul
7641,5135,paul
9946,9756,paul
6866,120,paul
2778,7461,paul
5976,4752,paul
2707,4548,paul
8195,5657,paul
6293,7842,paul
4443,4030,paul
6609,1137,paul
7273,2874,paul
2205,4014,jules
863,2887,jules
9321,5624,paul
9875,4749,paul
351,6913,paul
901,8777,paul
1906,2405,paul
7785,3399,paul
1718,6555,paul
7431,8011,paul
4319,1375,paul
8868,3548,paul
3153,9078,paul
9091,853,paul
2559,6353,paul
4995,8276,paul
441,1558,paul
1874,6250,paul
988,1956,jules
7390,7192,paul
7318,1425,paul
8374,5147,paul
392,4591,paul
4697,1937,paul
9963,4165,paul
1548,603,paul
138,7155,paul
8827,5883,paul
5040,61,paul
2634,4433,paul
9692,440,paul
7142,1613,paul
7768,3095,paul
7145,3870,paul
7697,8813,paul
7413,7068,paul
2413,7174,paul
3887,9423,paul
7968,9276,paul
9871,6269,paul
4833,4871,paul
5335,1820,paul
3800,7734,paul
6692,3484,paul
2466,7185,paul
3660,5179,paul
9727,5995,paul
1592,6163,paul
1480,1492,paul
7777,4460,paul
1163,7972,paul
6299,4721,paul
1440,2359,jules
6316,2675,paul
7052,9425,paul
4480,259,paul
9927,9998,paul
1229,5293,paul
6189,6054,paul
9475,1206,paul
7833,8943,paul
6472,5588,paul
3896,6331,paul
2998,751,paul
1964,1955,jules
8804,6370,paul
7938,7424,paul
6157,9633,paul
9653,2151,paul
3202,7347,paul
9372,6827,paul
7118,8853,paul
296,3031,paul
9380,43,paul
6806,630,paul
6518,6579,paul
5899,2400,paul
9577,8693,paul
1179,6761,paul
2832,7521,paul
127,9574,paul
220,3386,paul
2226,3510,jules
1095,4781,paul
3302,8867,paul
6681,4772,paul
230,9443,paul
2469,1201,paul
4876,208,paul
8881,7650,paul
3635,2102,paul
2162,492,paul
9894,4549,paul
8652,1411,paul
4204,9843,paul
4433,7222,paul
4892,566,paul
9384,4191,paul
3090,703,paul
1180,2502,jules
3487,7987,paul
7922,8597,paul
398,6667,paul
5427,9248,paul
9138,8070,paul
6273,1806,paul
2443,3521,paul
2417,6501,paul
3176,9293,paul
8004,1496,paul
5862,545,paul
3392,7605,paul
5484,4763,paul
9854,2275,paul
7531,3198,paul
6419,5014,paul
2558,7150,paul
371,6951,paul
8741,9050,paul
2890,1473,paul
2793,7956,paul
1432,5584,paul
8818,9004,paul
4725,1449,paul
3620,8408,paul
7770,5880,paul
9079,2400,paul
9791,9510,paul
5271,8038,paul
978,1886,jules
3400,3120,jules
6867,7540,paul
2928,4101,paul
137,718,paul
7425,7804,paul
197,6919,paul
5467,258,paul
2595,1676,paul
289,3475,paul
4234,8688,paul
507,9067,paul
5801,9179,paul
1911,226,paul
6088,5974,paul
8103,3437,paul
702,2109,paul
6735,9168,paul
887,9473,paul
1083,6904,paul
8851,9194,paul
6270,437,paul
1624,3552,jules
2021,4420,paul
1429,4508,jules
9239,2365,paul
340,4581,paul
2834,507,paul
3632,8889,paul
673,3478,paul
6044,8203,paul
7499,6009,paul
6198,9838,paul
5286,6575,paul
3997,5311,paul
6566,5575,paul
7419,3276,paul
8907,6443,paul
9373,2715,paul
8167,1220,paul
2451,5293,paul
6231,1771,paul
6678,4446,paul
5376,991,paul
8956,6749,paul
5365,6760,paul
7097,5332,paul
2095,4611,paul
5400,4768,paul
1131,5093,paul
5625,7101,paul
6529,3535,paul
5760,2041,paul
4636,2571,paul
6740,3984,paul
1879,6420,paul
6077,7346,paul
9043,9498,paul
6567,5224,paul
9965,7033,paul
1770,771,paul
6644,2475,paul
6523,8601,paul
9,4881,paul
5344,9158,paul
6877,8604,paul
3209,4719,paul
5053,2041,paul
803,7105,paul
4024,1899,paul
6577,2421,paul
8246,4909,paul
1604,6602,paul
7927,4863,paul
3637,7088,paul
8286,9411,paul
3136,4591,paul
6971,9141,paul
1874,9580,paul
228,1397,paul
847,4115,paul
4089,981,paul
4116,3824,paul
3878,4410,paul
15,3733,paul
6691,1624,paul
1484,4177,jules
293,3677,paul
1857,4688,paul
7417,4919,paul
3821,385,paul
5901,458,paul
1216,3608,paul
4328,1613,paul
933,9672,paul
5957,7937,paul
4106,3486,paul
5210,6956,paul
3455,2213,paul
8607,9331,paul
1009,3251,jules
5874,9336,paul
7663,8708,paul
910,4706,paul
3778,8272,paul
8893,4440,paul
1076,1211,jules
1337,9617,paul
3348,5655,paul
850,1393,paul
3888,5111,paul
8351,7769,paul
2131,4001,paul
9121,7687,paul
4701,1952,paul
8180,1471,paul
3689,9102,paul
9258,5706,paul
3649,8508,paul
6182,713,paul
9192,2908,paul
9426,9225,paul
9500,809,paul
5633,7301,paul
5788,759,paul
597,3549,paul
158,8871,paul
6187,2225,paul
228,9344,paul
4340,8510,paul
9739,2259,paul
8314,3807,paul
9009,7072,paul
4570,2556,paul
2013,1363,paul
633,6131,paul
2954,7313,paul
4864,1313,paul
4404,5004,paul
2747,7774,paul
3633,3437,paul
1024,9399,paul
6048,3234,paul
7801,5918,paul
8138,6735,paul
724,3216,jules
6818,6121,paul
8463,1836,paul
8430,8075,paul
5436,1660,paul
6948,2215,paul
5248,2363,paul
9322,9639,paul
4697,8905,paul
8298,722,paul
218,7959,paul
1011,3431,jules
1095,8232,paul
1453,5762,paul
7943,9650,paul
8887,8701,paul
4954,7514,paul
4840,7678,paul
9768,9847,paul
8325,6453,paul
6888,6486,paul
3500,1164,paul
3285,1010,paul
9730,695,paul
4234,5589,paul
2669,8591,paul
9457,536,paul
7294,7110,paul
4516,9624,paul
1598,6237,paul
2222,8316,paul
7146,7131,paul
3355,8020,paul
6982,6242,paul
306,8314,paul
5010,2962,paul
1801,823,paul
2879,9488,paul
3402,898,paul
8104,7514,paul
7066,3846,paul
2111,985,paul
9265,3870,paul
7782,1801,paul
1529,2552,jules
5149,1027,paul
9469,7312,paul
8679,6927,paul
2385,1490,paul
5380,6292,paul
9676,5841,paul
9679,9522,paul
3817,4496,paul
9206,3411,paul
8853,3818,paul
1358,7019,paul
3860,2651,paul
2175,7049,paul
3203,5505,paul
2546,3020,jules
8994,6157,paul
2106,8346,paul
9862,5149,paul
5746,6507,paul
5761,7044,paul
515,3482,paul
5776,8372,paul
9463,6083,paul
616,8260,paul
9714,3450,paul
764,2762,jules
6985,2702,paul
3382,9829,paul
2031,7125,paul
7088,1891,paul
7848,596,paul
6922,5800,paul
9576,9114,paul
9294,9953,paul
6993,9881,paul
2074,7468,paul
8046,4260,paul
7356,1827,paul
5826,3884,paul
1662,6477,paul
2703,3209,paul
3749,1076,paul
1897,2587,jules
5085,5606,paul
4410,1761,paul
6244,2330,paul
2393,5420,paul
2398,9928,paul
7336,2528,paul
7226,2656,paul
8932,6689,paul
6205,9020,paul
6082,1450,paul
4318,5326,paul
8968,9500,paul
4689,3512,paul
2564,1222,paul
8085,6709,paul
3040,5352,paul
5093,3107,paul
3941,2077,paul
3130,2801,paul
1194,4399,jules
6252,6220,paul
2919,4015,paul
1589,7143,paul
7463,3629,paul
3676,8158,paul
1644,4635,jules
9594,8851,paul
3214,7575,paul
7302,8370,paul
9383,222,paul
4653,2138,paul
9969,8913,paul
406,4733,paul
1032,4229,paul
4829,4286,paul
2448,2824,jules
4791,7966,paul
8762,777,paul
2932,8801,paul
6282,999,paul
9310,2797,paul
156,9927,paul
4139,2304,paul
4024,2088,paul
5183,5723,paul
3435,6123,paul
3392,3272,jules
6279,7117,paul
35,5436,paul
3187,8761,paul
3476,6649,paul
2960,9802,paul
2908,5145,paul
8383,5332,paul
8064,3337,paul
3413,3331,paul
6527,6401,paul
5753,362,paul
7948,9541,paul
4672,1491,paul
2879,4629,paul
4880,208,paul
1082,9311,paul
3906,2,paul
3083,6839,paul
4096,3775,paul
3604,3838,paul
6522,5010,paul
3748,6475,paul
7449,2660,paul
8333,8076,paul
430,8567,paul
8400,4868,paul
1256,3425,jules
1385,8036,paul
6223,9292,paul
473,8937,paul
7317,8139,paul
9184,4684,paul
1333,5365,paul
7241,5111,paul
8569,1644,paul
2043,7218,paul
9742,747,paul
6084,3737,paul
5537,1124,paul
7183,7092,paul
7145,6571,paul
466,2518,paul
1226,2206,jules
2723,9,paul
8958,4085,paul
1955,5799,paul
8559,2124,paul
6573,3147,paul
9276,4394,paul
6103,717,paul
7006,225,paul
2028,6048,paul
1835,8851,paul
9687,7348,paul
1234,2740,jules
9728,4905,paul
257,3697,paul
9064,4861,paul
9802,1821,paul
4616,3494,paul
4509,7569,paul
5784,6491,paul
9700,1810,paul
8871,2480,paul
1347,1341,paul
1570,7277,paul
3636,7415,paul
2516,7155,paul
5018,801,paul
895,3395,paul
9852,7536,paul
2794,2935,paul
5748,7965,paul
7377,5887,paul
3886,7068,paul
8743,2187,paul
2573,492,paul
8280,965,paul
7848,8690,paul
5270,4405,paul
4623,6809,paul
5239,4826,paul
1052,7701,paul
9987,3681,paul
1513,4612,jules
3663,7410,paul
6445,5274,paul
3086,6611,paul
8788,5986,paul
7805,6226,paul
150,3813,paul
2576,847,paul
2712,3660,jules
9578,7539,paul
3088,8606,paul
5128,7331,paul
5214,6580,paul
7499,3675,paul
6962,3736,paul
6327,3225,paul
3914,8833,paul
1342,421,paul
6572,9408,paul
2424,3378,jules
8136,1751,paul
2691,9320,paul
2779,802,paul
4842,1231,paul
1177,5494,paul
8813,3427,paul
6549,6391,paul
8163,2793,paul
2206,4323,paul
1707,3444,jules
1700,4488,jules
8035,1561,paul
1020,262,paul
6045,1381,paul
7581,1061,paul
8417,7749,paul
6745,2546,paul
8549,2950,paul
4213,7008,paul
3735,4000,paul
4767,1932,paul
2401,1502,paul
4116,7075,paul
2196,2036,jules
7087,9342,paul
7956,3604,paul
4324,5563,paul
5504,5874,paul
77,9848,paul
1046,1604,paul
6291,740,paul
9799,7147,paul
7526,492,paul
9757,734,paul
925,1728,paul
7456,5388,paul
2320,3684,paul
2330,925,paul
6084,6570,paul
8226,9507,paul
2025,8462,paul
6144,6355,paul
1107,7074,paul
366,8796,paul
2680,9036,paul
4304,2184,paul
5840,8280,paul
4279,8772,paul
9971,3295,paul
2044,4624,paul
6058,1040,paul
2102,1596,jules
1706,7783,paul
579,4595,paul
3079,7994,paul
3160,2735,paul
1577,3468,jules
1701,1023,paul
885,437,paul
3719,2204,paul
4959,7484,paul
3857,7507,paul
2441,9400,paul
9479,2725,paul
3424,3949,paul
4776,2529,paul
4905,7369,paul
9270,8967,paul
6484,9900,paul
5223,3514,paul
9046,4792,paul
9999,2431,paul
6857,7967,paul
5995,8460,paul
9873,5244,paul
5922,748,paul
9373,8570,paul
6090,8697,paul
4044,809,paul
8185,1696,paul
6910,7978,paul
2829,1709,paul
2944,4665,paul
8367,1178,paul
8563,6257,paul
4420,1325,paul
6908,5653,paul
8809,9696,paul
4435,6329,paul
1844,1314,jules
9034,7828,paul
3238,416,paul
7351,975,paul
3166,8915,paul
7507,9136,paul
4375,7446,paul
7642,6557,paul
2747,6716,paul
2927,9801,paul
5186,7890,paul
1194,387,paul
1908,5917,paul
8026,9408,paul
2854,6024,paul
5832,9462,paul
2031,5233,paul
2945,4341,paul
3045,6265,paul
2084,4278,paul
5962,3277,paul
1760,9550,paul
8575,10000,paul
7133,6508,paul
5927,3993,paul
4602,3301,paul
2498,4820,paul
4698,1023,paul
18,9472,paul
1539,5646,paul
6319,3551,paul
2377,329,paul
3822,2106,paul
7504,1496,paul
1413,3026,jules
287,9108,paul
9026,3227,paul
3950,6758,paul
7644,3196,paul
9036,3686,paul
7155,9155,paul
8507,8526,paul
3712,4900,paul
7702,922,paul
3290,9866,paul
4183,284,paul
8061,5699,paul
8876,6851,paul
5989,1582,paul
2484,3057,jules
8139,4343,paul
6477,4783,paul
744,5038,paul
2194,7159,paul
3508,8224,paul
960,1401,paul
4798,35,paul
5377,9016,paul
9799,4732,paul
1361,8097,paul
4484,7752,paul
659,3395,paul
9547,7931,paul
7226,2511,paul
629,9639,paul
3931,3338,paul
868,2980,jules
8223,9827,paul
7397,3561,paul
8706,2067,paul
3826,23,paul
1205,1289,jules
9346,6076,paul
7780,6453,paul
53,7907,paul
3439,7198,paul
8062,7105,paul
6914,5026,paul
3724,9582,paul
658,4045,paul
2924,107,paul
2963,8666,paul
3246,5985,paul
4177,8066,paul
4989,811,paul
6836,4325,paul
7350,8747,paul
8741,2825,paul
8660,3654,paul
5453,393,paul
4152,6208,paul
7001,9761,paul
2675,9552,paul
7090,4097,paul
5148,9327,paul
4231,7898,paul
2851,7270,paul
8775,7512,paul
1492,8943,paul
9195,1719,paul
631,5911,paul
9283,9416,paul
5510,3263,paul
8359,2615,paul
86,1092,paul
4024,9527,paul
5022,5660,paul
385,8558,paul
9683,8303,paul
5519,6466,paul
6016,9487,paul
9820,1892,paul
8279,9681,paul
698,9994,paul
9905,1478,paul
1224,9515,paul
9486,8139,paul
2249,7471,paul
5984,8902,paul
3238,4538,paul
3076,4476,paul
1785,6549,paul
312,4939,paul
4875,3812,paul
1793,6144,paul
1134,5276,paul
7297,5571,paul
7274,8297,paul
1106,5214,paul
5316,4723,paul
9839,5675,paul
5615,1572,paul
6012,225,paul
2672,4019,paul
370,5065,paul
4967,3751,paul
7252,3061,paul
5832,2738,paul
7711,3346,paul
5716,8979,paul
663,3597,paul
5773,3097,paul
9704,6389,paul
437,5240,paul
1058,4355,jules
4707,5783,paul
4065,4064,paul
3287,7971,paul
6329,53,paul
179,4652,paul
2612,1874,jules
8441,7477,paul
1966,7132,paul
3138,3152,paul
3793,2558,paul
6606,4239,paul
4615,7133,paul
8237,2759,paul
1316,9238,paul
478,8102,paul
672,9136,paul
8272,242,paul
9891,3892,paul
976,5346,paul
7041,905,paul
5413,1599,paul
877,8787,paul
5287,3217,paul
9292,8673,paul
4387,5404,paul
8168,7705,paul
6463,2325,paul
463,4717,paul
7621,662,paul
9568,1108,paul
3103,3666,paul
4734,8602,paul
3034,5781,paul
659,5531,paul
5048,5271,paul
561,2515,paul
576,3318,paul
646,8975,paul
3406,4377,paul
9390,6885,paul
2818,9805,paul
1989,8031,paul
123,7887,paul
6892,1805,paul
4706,8661,paul
2815,8524,paul
9140,3448,paul
7999,8727,paul
6967,178,paul
9618,2026,paul
8797,6721,paul
7969,7801,paul
9287,1926,paul
9925,3903,paul
4234,8787,paul
2109,81,paul
5390,1830,paul
5292,275,paul
130,356,paul
4999,3931,paul
3445,2625,paul
9658,5481,paul
4523,7385,paul
8876,6906,paul
416,4096,paul
7563,1084,paul
3361,9572,paul
5629,5266,paul
699,8060,paul
3182,710,paul
4572,6752,paul
7978,6924,paul
4093,338,paul
7413,9892,paul
7844,50,paul
1369,163,paul
2487,7732,paul
2207,1033,paul
4204,1337,paul
6476,7767,paul
1185,7172,paul
8223,1480,paul
1748,7514,paul
1197,3210,jules
2592,965,paul
4937,6476,paul
7755,6515,paul
5837,88,paul
1905,6185,paul
3057,543,paul
5281,8437,paul
546,5091,paul
6620,433,paul
9654,2985,paul
5607,8378,paul
337,4459,paul
9437,2462,paul
9886,4274,paul
8970,1535,paul
9132,136,paul
3087,5000,paul
4473,9617,paul
3472,3350,paul
3791,7304,paul
4455,2100,paul
4300,11,paul
9642,4035,paul
4145,3106,paul
7221,7870,paul
7128,2458,paul
2100,7686,paul
2207,3382,jules
1331,3977,jules
1833,9557,paul
3374,8598,paul
24,9718,paul
3859,3917,paul
8391,6409,paul
7508,1632,paul
2506,7327,paul
5439,4835,paul
6081,4073,paul
7946,811,paul
8013,4019,paul
6946,5800,paul
835,4160,paul
8259,6411,paul
7985,5354,paul
5568,1983,paul
5994,8507,paul
1427,7189,paul
3015,3124,jules
8805,168,paul
2151,6991,paul
8784,4017,paul
4482,8366,paul
7744,5672,paul
1369,4740,jules
942,960,paul
9749,5571,paul
7918,6239,paul
5175,7771,paul
8055,6473,paul
868,7612,paul
6582,662,paul
6941,9640,paul
8990,8673,paul
3078,6748,paul
8042,6948,paul
7290,5852,paul
7001,3534,paul
9048,5645,paul
1147,5980,paul
8738,4436,paul
1494,5795,paul
4221,5450,paul
2667,4898,paul
9993,8304,paul
3312,3882,paul
2734,1690,paul
4155,7311,paul
4998,8525,paul
6750,3363,paul
1085,8485,paul
3365,1264,paul
4452,7534,paul
7348,3763,paul
9106,8969,paul
8631,9908,paul
6564,5344,paul
2942,3790,paul
3083,7701,paul
495,4189,paul
5493,9635,paul
8492,9749,paul
9177,6176,paul
5195,5777,paul
2812,3451,paul
2980,5250,paul
6533,4718,paul
1445,4977,paul
2868,6766,paul
4258,2420,paul
1094,1781,jules
7637,3987,paul
6190,9977,paul
1749,3402,jules
3205,1167,paul
3389,1742,paul
2687,3685,paul
7143,971,paul
4504,9013,paul
440,6589,paul
1708,368,paul
6839,2960,paul
5369,7771,paul
3841,38,paul
8827,4198,paul
4897,3989,paul
2130,7187,paul
2254,7482,paul
3074,9436,paul
6402,4127,paul
9883,43,paul
4017,5633,paul
1739,2835,paul
4566,2428,paul
4089,8919,paul
1866,9063,paul
8497,4737,paul
8302,6713,paul
1852,2483,jules
5444,9756,paul
6356,224,paul
5793,3982,paul
1161,8493,paul
7909,9936,paul
1520,7608,paul
5257,8883,paul
585,6347,paul
8305,4917,paul
3723,7751,paul
662,7991,paul
5686,7010,paul
5378,4679,paul
5333,9632,paul
6897,6405,paul
9789,4178,paul
7609,4921,paul
7913,3346,paul
2707,903,paul
9360,3506,paul
1237,4960,paul
7281,4301,paul
8675,1188,paul
9803,9445,paul
9385,2516,paul
2599,4753,paul
2483,4578,paul
2173,3827,paul
8626,9819,paul
5090,9766,paul
7175,7968,paul
4224,4138,paul
2961,4324,paul
249,7421,paul
1599,5928,paul
7884,8135,paul
7786,2608,paul
9866,466,paul
1079,3677,paul
1581,3844,paul
4306,5870,paul
