x,y,nettoyage
80921,39470,paul
19275,61754,paul
10382,90617,paul
5941,8191,paul
6519,85739,paul
52290,84780,jules
62911,76742,jules
97533,22575,paul
81674,60618,jules
76087,21071,paul
39065,65095,jules
7745,66948,paul
4508,71392,paul
41884,26368,paul
55139,8897,paul
15996,92740,paul
79645,86790,jules
66411,73058,jules
61553,50882,paul
83699,29385,paul
31675,77138,jules
36208,49007,paul
63558,8444,paul
32546,96844,jules
53256,25095,paul
75477,16015,paul
60136,18026,paul
72530,78127,jules
94919,18673,paul
12957,21705,paul
99103,49206,paul
98057,637,paul
31377,56920,paul
83844,19536,paul
35889,72043,jules
51636,56390,jules
70475,74785,jules
84811,28370,paul
43290,76754,jules
65228,12675,paul
94198,32095,paul
49693,43490,jules
2623,77664,paul
79955,41703,paul
68191,96301,paul
13598,38855,paul
97059,50934,paul
36281,17563,paul
64479,66709,jules
98060,40131,paul
81435,62456,jules
11490,17028,paul
22965,80020,paul
10664,46491,paul
38155,87639,jules
9623,38647,paul
2588,10315,paul
62185,10168,paul
75427,70558,jules
34775,24262,paul
85123,45237,paul
46554,89917,jules
5267,56467,paul
85569,66457,paul
87005,81246,jules
47877,35596,paul
7690,71697,paul
43961,68799,jules
8278,36404,paul
63514,92953,jules
23188,28922,paul
99689,47744,paul
57084,98006,jules
66910,56516,jules
34853,28275,paul
64964,85948,jules
69043,84974,paul
93059,33461,paul
94264,65121,jules
48478,10337,paul
73169,22719,paul
25891,27173,paul
76622,71298,paul
13419,91298,paul
70478,18062,paul
38556,19285,paul
66095,70303,jules
48153,95436,jules
3261,22435,paul
16517,85941,paul
69397,82469,jules
33821,72572,paul
37149,19197,paul
6147,38887,paul
55785,8216,paul
38674,39693,paul
62007,1736,paul
87380,68634,jules
80148,24704,paul
88693,82269,jules
49796,32610,paul
72109,16703,paul
56004,57723,jules
44332,44367,paul
47725,44600,paul
71231,81439,jules
79989,27276,paul
7249,8891,paul
74318,24245,paul
91666,70023,jules
9434,37539,paul
45435,4043,paul
85133,54919,paul
79157,64838,jules
11254,2518,paul
25002,67964,paul
57818,10055,paul
39739,9815,paul
63303,67792,paul
36422,70896,jules
46028,33604,paul
50977,55898,jules
13599,63134,paul
4388,74160,paul
43640,49859,paul
49889,99913,paul
96873,53133,paul
92960,97187,jules
98776,31144,paul
61831,49559,paul
45995,28179,paul
40051,53851,paul
21509,75047,paul
69896,95375,jules
78609,50861,paul
25078,66646,paul
37338,76008,jules
21073,12666,paul
47607,57719,jules
29993,17649,paul
13321,92587,paul
3184,41597,paul
90242,61256,paul
22647,27362,paul
14383,20963,paul
34044,87465,jules
99757,27983,paul
3272,40663,paul
74930,39095,paul
27700,6622,paul
12271,19366,paul
20273,21069,paul
94303,33288,paul
63277,46168,paul
40826,26678,paul
91672,62617,paul
35988,47757,paul
46890,6026,paul
23848,39251,paul
40135,75025,paul
80325,50549,paul
17637,25918,paul
50996,89859,jules
84177,91455,jules
461,3043,paul
35023,97063,jules
90636,71332,jules
1931,52125,paul
45717,28965,paul
2520,33272,paul
64389,12723,paul
3979,26353,paul
69462,30357,paul
78670,31865,paul
40053,61787,paul
2314,97125,paul
83996,29943,paul
26374,34607,paul
81939,45803,paul
45479,28046,paul
77179,55461,paul
38886,49108,paul
69200,18464,paul
4078,16159,paul
48619,39884,jules
98985,37279,paul
45879,45134,paul
16603,47861,paul
56624,33190,paul
74549,70678,jules
30284,22685,paul
58893,73617,paul
97498,93828,jules
65205,4772,paul
60891,96023,jules
20116,70827,paul
72982,43540,paul
7747,20390,paul
7508,34337,paul
6643,64626,paul
39099,44089,paul
93813,49063,paul
21726,55409,paul
79035,81547,paul
25739,31184,paul
71238,27817,paul
13979,99487,paul
93454,47440,paul
97813,23852,paul
78083,23945,paul
87678,74386,jules
808,63823,paul
59622,27575,paul
5024,330,paul
63953,54398,jules
22948,97946,paul
72202,40517,paul
48411,12362,paul
12352,65101,paul
58972,39736,paul
33746,19648,paul
17671,86174,paul
15358,15647,paul
61703,23820,paul
59002,41830,paul
79,49835,paul
45108,6360,paul
64506,32855,paul
51604,92478,jules
18560,15531,paul
50309,70754,jules
95750,48161,paul
90937,96654,jules
16024,73013,paul
2572,86937,paul
77290,80309,paul
53353,33835,paul
32171,71065,jules
76752,41006,paul
10980,34647,paul
5863,62727,paul
17403,61634,paul
43143,46288,paul
98031,40303,paul
78359,8321,paul
84811,4747,paul
3803,91121,paul
20076,57791,paul
59569,30169,paul
77221,53727,paul
82627,43463,paul
79927,94155,jules
98160,52202,paul
14375,43971,paul
8734,26819,paul
54634,11718,paul
2695,55637,paul
21370,1197,paul
66339,43681,paul
91333,47204,paul
89617,10898,paul
96273,23369,paul
57373,3210,paul
81065,59652,jules
68192,17818,paul
52340,98911,jules
17431,19113,paul
91367,65632,jules
19282,95436,paul
471,7382,paul
18460,75622,paul
71361,15310,paul
30053,93758,paul
35195,20631,paul
99975,91469,jules
74717,11497,paul
78514,11591,paul
9926,66861,paul
95511,11503,paul
70621,43012,paul
59340,30066,paul
18353,13093,paul
93071,6465,paul
34237,93739,jules
39132,7903,paul
59817,32849,paul
62731,44933,paul
37494,28820,paul
38932,75735,jules
27465,23938,paul
68683,53087,paul
21098,98711,paul
56527,3697,paul
46844,32663,paul
65492,5447,paul
26871,20166,paul
1915,34840,paul
80899,57646,jules
30056,97038,paul
81799,42627,paul
95384,86387,jules
93602,29082,paul
6701,23370,paul
2201,70108,paul
18514,36207,paul
59086,41796,paul
79211,15437,paul
41837,49210,paul
11223,78808,paul
83542,87145,jules
26368,67059,paul
4323,46005,paul
52138,64387,jules
17148,77999,paul
43835,81415,jules
27325,24658,paul
47057,50275,jules
83883,71573,paul
75818,94431,paul
11591,5083,paul
3152,65607,paul
82250,29852,paul
4806,88203,paul
13892,94444,paul
89221,43647,paul
20194,60374,paul
32460,84268,jules
3389,87427,paul
9522,45412,paul
84338,40073,paul
9790,63162,paul
694,1522,paul
88885,74630,jules
35677,55413,paul
8541,64414,paul
26193,87972,paul
18341,30371,paul
96281,67663,jules
97922,73058,jules
55681,11731,paul
51063,83323,paul
1352,90326,paul
22679,70416,paul
85765,89458,paul
3247,25843,paul
61374,4907,paul
8079,69429,paul
5526,93753,paul
48626,49886,paul
14418,86165,paul
79371,94141,jules
50033,95236,paul
49113,43588,paul
1074,94896,paul
32169,31636,paul
97079,65549,jules
86510,14902,paul
11734,46435,paul
90623,23338,paul
33799,72305,paul
78892,54664,paul
86354,11356,paul
39279,87819,jules
76200,99555,jules
86077,37651,paul
63773,74023,jules
36970,30997,paul
92196,14454,paul
41472,32600,paul
54942,788,paul
58752,95425,jules
825,22111,paul
79066,27840,paul
55042,97959,jules
10752,22552,paul
70151,22420,paul
84165,62910,jules
74835,37061,paul
86634,97733,jules
13417,15438,paul
98399,52405,paul
77310,17018,paul
13334,49146,paul
10679,15099,paul
98229,2009,paul
37257,852,paul
10564,81349,paul
35166,12964,paul
18567,57613,paul
24347,54198,paul
26673,7237,paul
325,66269,paul
92383,52345,paul
8973,91532,paul
86435,86943,paul
16742,12689,paul
95963,75035,jules
70921,8459,paul
6236,88385,paul
44354,74543,jules
35330,60512,paul
85915,23336,paul
70279,82362,jules
18419,47542,paul
57235,84969,jules
55930,91574,jules
2335,21896,paul
2244,96868,paul
84622,89550,paul
44040,93042,jules
99604,18400,paul
22347,89409,paul
51264,92199,jules
44121,24175,paul
60945,89201,jules
36245,43522,paul
60808,34027,paul
15611,61144,paul
95470,54349,paul
30924,63501,paul
26034,13494,paul
29489,49314,paul
64437,13,paul
34845,63072,paul
8724,38345,paul
38806,15302,paul
41754,73737,jules
86028,30164,paul
26253,79997,paul
60021,72493,jules
95650,91850,jules
23921,40719,paul
98585,84035,paul
56833,60614,jules
22918,71074,paul
71936,53527,paul
23758,56004,paul
26674,27036,paul
8997,41328,paul
55247,51893,paul
83818,24999,paul
45606,64089,jules
62772,74198,jules
39025,32729,paul
14368,19177,paul
87322,13170,paul
65914,20818,paul
20849,55968,paul
84827,1255,paul
8594,65417,paul
46770,24418,paul
21695,67481,paul
54958,87603,jules
79600,41248,paul
16759,9959,paul
86688,60546,jules
38879,73,paul
70002,7505,paul
15950,53389,paul
50897,43113,jules
11093,46899,paul
98684,76443,jules
7241,65565,paul
24253,52576,paul
50123,95397,paul
91554,96546,jules
3809,27662,paul
8610,53468,paul
95836,60468,paul
39398,5741,paul
40960,70627,jules
34648,38718,paul
15861,4271,paul
29797,82223,jules
48438,73838,jules
77117,18396,paul
49520,70379,jules
73385,54160,paul
82225,15837,paul
56946,25162,paul
58661,28786,paul
8305,67542,paul
47023,66719,jules
25830,82657,paul
55215,81351,jules
97849,77870,jules
21337,65305,paul
83676,30153,paul
50837,38874,paul
39889,73090,jules
72254,4894,paul
40458,75462,jules
79571,54789,paul
51333,52287,jules
28680,583,paul
83153,86220,jules
17452,61577,paul
97400,71069,jules
66103,97227,jules
43615,55224,paul
34723,72611,jules
99509,45950,paul
17466,62414,paul
22761,78929,paul
63783,68539,jules
16244,16063,paul
16650,17505,paul
14914,54883,paul
86462,12796,paul
2521,34597,paul
4234,433,paul
9731,12945,paul
36788,93236,jules
68011,45407,paul
46697,76856,jules
50521,85189,jules
56146,74289,jules
13576,56063,paul
43582,4163,paul
9809,70141,paul
58839,20174,paul
2761,43856,paul
70024,68875,jules
14345,54359,paul
9450,16840,paul
38122,36041,paul
50265,97277,jules
26720,30682,paul
19226,46159,paul
24097,8224,paul
92510,41784,paul
47845,9133,paul
42585,12806,paul
76631,6744,paul
543,18828,paul
94034,49223,paul
62172,99546,jules
11249,29587,paul
21954,33328,paul
35999,73131,paul
28617,46970,paul
8054,98767,paul
38711,94880,paul
56404,49041,jules
54383,31347,paul
63033,53273,paul
90755,5900,paul
36190,88914,jules
77960,17879,paul
27623,90620,paul
91448,81708,jules
54995,52290,jules
58889,68532,jules
31573,95093,jules
54309,47798,jules
9199,8869,paul
91908,73183,jules
37847,81606,jules
41207,92279,jules
88258,40305,paul
49515,97472,jules
1209,27525,paul
54481,26563,paul
88948,79598,jules
37564,53375,paul
29932,91576,paul
19532,23180,paul
33449,34690,paul
22129,80634,paul
14657,68543,paul
3089,3108,paul
65105,87470,jules
43412,77421,jules
83375,89907,paul
60799,17512,paul
41406,68703,jules
57711,2831,paul
13262,29619,paul
88800,23484,paul
97055,71676,jules
89675,81805,jules
15362,67019,paul
4361,55588,paul
41330,31151,paul
50712,74129,jules
26248,95681,paul
33740,79377,jules
53487,64147,paul
63525,68391,jules
67367,13547,paul
40315,67508,jules
25150,25422,paul
87993,89591,jules
86490,24531,paul
86183,69865,paul
9756,13085,paul
17380,5568,paul
42012,32087,paul
53015,97521,jules
78209,68675,jules
81855,49352,paul
12034,54729,paul
79385,27890,paul
75927,62725,jules
81783,76833,paul
48658,1210,paul
93115,55035,paul
35753,96779,jules
67370,59457,jules
91708,38732,paul
49937,53730,jules
36880,2919,paul
12469,63702,paul
46973,34389,paul
16105,50861,paul
79413,48782,paul
25409,16614,paul
71682,18303,paul
76304,84525,jules
84006,69751,jules
76028,82375,paul
22882,29327,paul
22692,42035,paul
89706,5223,paul
71408,82244,jules
70413,93993,jules
56868,16798,paul
23979,98580,paul
77221,80440,jules
74763,13696,paul
38618,44060,paul
61091,54449,jules
21254,62259,paul
10364,72324,paul
26447,32454,paul
89774,6296,paul
24572,89645,paul
55670,7435,paul
71057,80859,jules
83960,13510,paul
64969,43770,paul
93209,27851,paul
96200,49015,paul
41165,25933,paul
42675,74414,jules
93883,69674,paul
57130,39964,paul
26601,55902,paul
9858,96665,paul
1577,89131,paul
1319,42298,paul
47597,71880,jules
34090,37048,paul
47776,18632,paul
87560,75698,jules
74730,19948,paul
30234,64640,paul
70225,24463,paul
71901,62124,jules
88436,91584,jules
65056,69379,paul
52859,59585,jules
46244,348,paul
24150,34086,paul
24618,29990,paul
61742,206,paul
2516,8402,paul
1530,47032,paul
11079,51085,paul
64897,91199,jules
31438,51163,paul
47494,57765,jules
3710,68920,paul
99373,55674,paul
66773,17614,paul
2971,8982,paul
55043,35579,paul
93779,88518,jules
99969,59869,paul
45906,36920,paul
97137,98364,jules
62247,63131,jules
15799,57489,paul
74903,70241,jules
25116,76660,paul
85865,56080,paul
95479,71862,jules
25044,51682,paul
14927,83574,paul
77524,96009,jules
48372,28842,paul
97530,71648,jules
16423,86336,paul
78514,58252,paul
48961,31866,paul
72872,60877,jules
38659,6638,paul
39111,50304,paul
4250,55436,paul
2427,2294,paul
91982,90123,paul
51670,46901,paul
65644,94408,jules
10849,77172,paul
70886,87877,jules
88811,83486,jules
77238,4875,paul
75940,60946,jules
44333,93294,jules
57028,70531,jules
67973,70726,jules
59997,15533,paul
61273,26657,paul
58602,36208,paul
40012,66812,jules
48067,30434,paul
53765,66587,jules
76207,81827,jules
57037,15532,paul
45329,6683,paul
14486,49815,paul
26658,67658,paul
26845,32021,paul
57165,60040,jules
77816,39389,paul
48368,53178,jules
80548,27081,paul
88795,16537,paul
1901,11996,paul
64834,17210,paul
42612,70950,jules
6876,15509,paul
3554,36619,paul
85960,18517,paul
17795,40147,paul
39499,52240,paul
37574,76133,paul
97563,43033,paul
86982,60269,jules
76880,64900,paul
37081,386,paul
15869,53989,paul
88555,6123,paul
96979,79199,jules
30502,89798,paul
56121,86957,paul
32934,94194,jules
8932,48823,paul
9894,87141,paul
38515,17731,paul
69039,19916,paul
59437,41866,paul
6334,69240,paul
53872,99614,jules
81118,41732,paul
19119,43741,paul
71221,43385,paul
48852,68028,paul
4649,25831,paul
26593,62294,paul
98140,3767,paul
66031,76090,jules
72374,49191,paul
15135,63419,paul
75307,88844,paul
17657,60161,paul
68851,11170,paul
59825,44607,paul
67180,91576,jules
39771,16495,paul
10565,73174,paul
87156,82090,jules
78497,64582,jules
68501,4375,paul
42362,56384,paul
8755,75325,paul
52597,74728,jules
58016,92999,jules
88968,40011,paul
5598,23132,paul
8274,13925,paul
49066,7799,paul
6536,46312,paul
61286,87160,jules
43602,84066,jules
64560,85227,jules
44718,55308,jules
84819,91113,paul
5124,45880,paul
20950,74843,paul
50530,33654,paul
11018,90273,paul
75873,96960,jules
88359,93271,jules
63378,11887,paul
72323,54864,paul
46009,1449,paul
22581,12007,paul
39941,24611,paul
69423,45869,paul
2440,32945,paul
39001,16819,paul
2285,23208,paul
54638,67760,jules
67627,5847,paul
88456,53203,paul
40635,71193,paul
71578,98437,paul
29076,32639,paul
81766,51701,paul
34931,72940,jules
36300,92923,jules
62210,4618,paul
43472,98306,jules
599,52752,paul
19568,96103,paul
53288,84421,jules
19960,92197,paul
70146,6455,paul
29824,88906,paul
30563,24735,paul
92903,58482,paul
15061,50772,paul
97258,86453,jules
10647,83698,paul
51636,78086,jules
82205,84178,paul
15838,76478,paul
56866,87036,jules
52458,2838,paul
74493,7366,paul
558,94980,paul
44494,61211,jules
46453,36902,paul
26135,27403,paul
15467,71058,paul
79043,47856,paul
28558,42633,paul
71403,21659,paul
89592,31836,paul
78132,16673,paul
10495,1047,paul
24763,55417,paul
2885,71252,paul
58352,87575,jules
3460,25174,paul
41653,34329,paul
57121,25677,paul
82066,65525,paul
6869,35709,paul
50187,16645,paul
17933,21101,paul
15368,86513,paul
88645,10041,paul
66974,99539,paul
70030,13985,paul
7140,40144,paul
47686,11331,paul
62825,52196,paul
88670,40838,paul
4132,97072,paul
71172,96944,jules
35642,60627,paul
53491,97531,jules
95821,15573,paul
92222,79974,paul
9211,42090,paul
71680,78691,jules
73166,50964,paul
10550,21483,paul
19678,88296,paul
23561,45531,paul
22311,27714,paul
78251,88580,jules
2367,39367,paul
85142,3604,paul
9996,78237,paul
24466,84069,paul
10656,80727,paul
93845,98726,paul
13355,49058,paul
67307,52019,paul
86111,84191,jules
3712,93638,paul
38954,15013,paul
8818,25018,paul
6714,41032,paul
14096,60023,paul
1227,40562,paul
9627,37430,paul
47883,52569,jules
27816,47607,paul
41125,39821,paul
51256,61195,jules
86135,68720,jules
18861,95971,paul
45993,89480,jules
84928,76614,jules
55851,87872,jules
57821,84101,jules
96273,32420,paul
12651,37951,paul
9466,3712,paul
78574,90522,paul
38822,91088,paul
4725,17584,paul
93235,75920,jules
94416,96606,jules
4556,45856,paul
52359,30670,paul
78378,60782,jules
50977,41781,paul
13922,47950,paul
56437,53637,jules
30495,37543,paul
73802,66585,jules
32326,95464,jules
73941,29776,paul
37963,45728,paul
53373,20102,paul
23425,16572,paul
18681,83329,paul
95106,74048,paul
12567,45019,paul
81699,97514,paul
76627,80482,jules
25361,28651,paul
6581,30084,paul
68526,90851,jules
81317,39503,paul
90278,72433,paul
76644,77453,jules
34514,78747,paul
80698,56235,paul
34098,4910,paul
23884,21408,paul
67302,76884,jules
28815,71389,jules
63652,24758,paul
96806,80373,jules
87769,8760,paul
25959,42721,paul
52605,33304,paul
15355,64669,paul
36976,15435,paul
19325,50196,paul
10341,64611,paul
92343,77193,jules
85783,93477,paul
62173,15907,paul
36664,43429,paul
1366,54976,paul
80201,5979,paul
88568,13287,paul
17994,36332,paul
29976,31420,paul
79582,68754,paul
9338,57968,paul
4444,82178,paul
18111,59548,paul
36415,46108,paul
44479,90568,jules
37431,25814,paul
58499,69022,jules
38475,13957,paul
64089,13778,paul
53329,39377,paul
30060,72623,paul
88583,4146,paul
86572,29019,paul
35919,15352,paul
82458,68653,jules
57182,35616,paul
69486,66410,jules
197,22599,paul
91594,19546,paul
98082,66930,paul
62170,61248,jules
97331,32242,paul
26663,85453,paul
32101,61895,paul
49070,85423,jules
53567,22172,paul
6250,79854,paul
69016,51185,paul
5733,18043,paul
84702,56002,paul
59641,44841,paul
51469,96095,paul
35737,48300,paul
49807,37394,paul
70676,24550,paul
90883,46488,paul
72359,56212,paul
31277,29553,paul
55182,41780,paul
83745,7855,paul
28572,33858,paul
50316,2747,paul
99808,2796,paul
78811,97900,jules
85289,89131,jules
4538,29330,paul
69605,96438,jules
78887,30941,paul
11574,48438,paul
88478,9556,paul
22735,10351,paul
31706,9664,paul
88224,34549,paul
74758,51019,paul
25542,33118,paul
54207,15685,paul
84354,35670,paul
27038,22294,paul
95096,6459,paul
23176,46688,paul
13780,33051,paul
357,9998,paul
15024,70301,paul
55636,81735,jules
47155,1709,paul
99444,14011,paul
43916,3074,paul
21498,80257,paul
49805,36543,paul
49097,95863,jules
57302,20583,paul
94024,18146,paul
31751,21084,paul
55598,69550,jules
14859,39093,paul
91166,55420,paul
2312,55338,paul
56739,14993,paul
76339,26161,paul
28143,98204,paul
43720,102,paul
81543,45941,paul
41281,90728,jules
90376,34740,paul
73348,20431,paul
98703,9438,paul
61949,25169,paul
47188,59512,jules
51641,96686,jules
57073,8049,paul
32984,77773,paul
81254,91100,jules
18616,89187,paul
40904,94161,jules
64507,52867,paul
96446,88966,jules
65625,7940,paul
68146,36537,paul
41561,7734,paul
82685,69301,jules
8802,46929,paul
93721,4350,paul
85863,77459,jules
92253,3609,paul
19152,14484,paul
94723,93745,jules
60294,40413,paul
94189,45516,paul
69885,65071,jules
98581,53367,paul
31571,63503,paul
81995,75620,jules
30605,74492,jules
84886,98832,jules
81793,48344,paul
92284,70815,jules
46812,36378,paul
53544,89784,jules
45641,98640,paul
69755,98209,jules
41502,71233,jules
37949,77915,paul
19188,65038,paul
69366,10734,paul
76470,11287,paul
44832,89611,jules
38856,99530,jules
56169,5929,paul
17222,82514,paul
75812,50722,paul
11046,56158,paul
7046,82500,paul
50292,8657,paul
78830,31830,paul
42923,75541,jules
31487,18893,paul
95543,34989,paul
98901,2202,paul
89635,42568,paul
3215,98256,paul
64163,16789,paul
449,4594,paul
27554,93971,paul
66600,52828,paul
71417,65581,jules
52386,15690,paul
65409,41253,paul
89746,95016,paul
86329,81557,jules
5519,30975,paul
1655,23243,paul
1516,91351,paul
68419,40967,paul
41355,99829,jules
98942,33882,paul
35557,89109,paul
23476,23089,paul
4082,9545,paul
53790,76203,jules
71718,40784,paul
77748,56011,paul
54617,36762,paul
5826,47872,paul
62390,79518,jules
39671,88321,jules
95382,897,paul
76216,9434,paul
13284,13490,paul
74354,8012,paul
16161,85291,paul
48425,51752,jules
85655,35950,paul
66937,31845,paul
79208,31200,paul
68233,92640,jules
96800,91668,paul
10372,46741,paul
64150,60661,paul
30459,11230,paul
51459,1313,paul
88746,15092,paul
7947,98577,paul
48203,24174,paul
27543,96040,paul
71661,28542,paul
42071,98090,jules
8123,71449,paul
78293,59840,jules
12591,54220,paul
44317,11206,paul
68081,52999,paul
66759,26446,paul
80980,11572,paul
35700,32770,paul
55632,88246,jules
40583,96293,paul
46157,36409,paul
32498,52484,paul
65422,27097,paul
65612,8727,paul
80335,24050,paul
40150,5513,paul
43885,46608,paul
34892,76021,jules
41204,760,paul
13117,82909,paul
23860,11320,paul
57140,71770,jules
8642,37116,paul
43704,64697,paul
48120,85774,jules
49574,36632,paul
42669,37420,paul
53238,47716,paul
87935,99493,jules
44209,9929,paul
68796,28377,paul
96192,83251,jules
58765,96230,paul
83804,50477,paul
84941,12016,paul
82054,50050,paul
84316,22544,paul
82644,47637,paul
49836,50753,paul
43070,89792,paul
92591,26099,paul
46853,62661,jules
49288,92992,paul
9804,16216,paul
39171,78841,jules
74910,13854,paul
28173,78261,paul
5794,12042,paul
49577,7832,paul
55403,77940,jules
81247,91247,paul
91870,8222,paul
48032,73071,jules
77775,46398,paul
86773,63372,jules
69068,59401,jules
25355,16085,paul
90622,73455,jules
70665,13196,paul
22008,62213,paul
89138,94058,paul
74471,75634,jules
84494,53906,paul
76091,44689,paul
41151,87435,paul
55062,6347,paul
32134,30060,paul
24520,80144,paul
16478,39415,paul
30051,53367,paul
51300,21523,paul
26932,43537,paul
75477,19162,paul
79072,61378,jules
74900,49329,paul
63618,31994,paul
15274,14022,paul
21942,21592,paul
47269,10803,paul
21413,63881,paul
95624,1048,paul
72184,85151,jules
49834,79299,paul
1438,67553,paul
72276,94539,paul
32685,60499,paul
90531,37069,paul
40430,65020,jules
93115,76568,jules
97063,5905,paul
76996,78285,jules
54695,13477,paul
24067,88254,paul
58750,60404,paul
1569,10100,paul
40598,1033,paul
5779,77317,paul
90083,4075,paul
87195,57722,paul
9549,76719,paul
68228,20833,paul
2379,41581,paul
82316,92763,jules
98042,61546,jules
48127,38918,paul
31922,89910,paul
53756,54555,jules
22149,92565,paul
29113,74644,paul
14337,54742,paul
60237,84930,jules
47723,44692,jules
27354,28088,paul
45668,98340,jules
28746,89345,paul
17524,66426,paul
19265,27140,paul
77255,55891,paul
61016,88051,jules
59956,82409,jules
1873,79508,paul
39888,20656,paul
69583,52787,paul
88340,97945,jules
57884,24776,paul
56949,42992,paul
58720,25048,paul
40237,34773,paul
10807,98160,paul
5541,80131,paul
55645,56615,paul
5654,6638,paul
96934,38463,paul
72417,44139,paul
50114,24547,paul
19418,68830,paul
25255,7828,paul
81401,37271,paul
65709,46969,paul
34006,71685,jules
32388,90625,paul
3939,70907,paul
57290,72682,paul
89465,68899,jules
85163,38310,paul
67917,51657,paul
29746,80168,jules
42465,27254,paul
65956,27598,paul
44551,50261,paul
89361,54963,paul
47488,5174,paul
91565,46700,paul
69722,48758,paul
43857,41744,paul
32229,86781,jules
42515,30000,paul
53308,33588,paul
37468,36218,paul
99715,25643,paul
9401,94136,paul
69006,69721,jules
84197,57563,paul
92935,37457,paul
32991,10701,paul
51868,2061,paul
29460,21114,paul
92558,53722,paul
11507,10625,paul
24344,92429,paul
47176,52012,jules
45956,6488,paul
72885,22269,paul
8057,72870,paul
75566,84332,paul
84895,42036,paul
32178,96241,jules
5093,42949,paul
25213,92060,paul
46657,26722,paul
65032,33871,paul
20470,43978,paul
32586,90559,jules
61917,46414,paul
66740,27656,paul
73848,96625,paul
23600,19665,paul
67647,42855,paul
71394,16067,paul
92843,24635,paul
78714,2100,paul
27781,97441,paul
62976,78599,jules
83102,19631,paul
32387,11502,paul
48716,63717,paul
34537,25634,paul
7696,92647,paul
36104,55401,paul
74946,94049,paul
81841,32200,paul
83283,63019,jules
66254,79067,paul
24995,99313,paul
81483,92276,paul
88360,94358,paul
78796,78693,jules
98655,63704,jules
33668,42568,paul
39014,38669,paul
50537,22855,paul
46743,57741,jules
79702,64620,jules
93027,84886,paul
84986,59843,jules
8503,88367,paul
26959,18378,paul
66106,78765,jules
48886,91081,jules
2945,80517,paul
6652,48638,paul
26394,10463,paul
66586,58464,paul
30759,45538,paul
18689,90230,paul
65528,81942,jules
20624,88902,paul
36655,3610,paul
56813,42625,paul
62334,7990,paul
76635,89635,jules
90285,33847,paul
22036,4825,paul
52109,62014,jules
31972,32147,paul
72155,99310,jules
21794,36968,paul
6429,6902,paul
82503,30575,paul
84872,68200,jules
47505,92564,jules
39490,18195,paul
16299,35856,paul
25176,90218,paul
60710,22547,paul
74181,6421,paul
6058,53914,paul
50399,5901,paul
38926,48597,paul
4018,60299,paul
66725,89144,jules
72609,51343,paul
7804,44019,paul
40639,84605,jules
11499,8373,paul
77313,1402,paul
42192,52438,paul
79947,80615,jules
18385,72045,paul
59457,26309,paul
12938,51726,paul
19944,97787,paul
95406,28086,paul
88455,2111,paul
63819,87881,jules
88229,78,paul
37384,45059,paul
69719,32863,paul
48628,75873,jules
72913,93983,jules
72261,14042,paul
7161,61481,paul
43023,51962,paul
98949,44478,paul
21765,98804,paul
51409,11025,paul
2522,2425,paul
55028,60805,jules
31155,86962,paul
27743,4449,paul
18197,7083,paul
54892,36034,paul
30338,6365,paul
85462,74027,jules
8211,96586,paul
43600,86655,jules
28988,26059,paul
26458,75442,paul
28611,30273,paul
55726,55858,paul
41632,72005,jules
66073,97044,jules
14234,14806,paul
49155,38018,paul
90671,23255,paul
45496,90290,jules
43054,17663,paul
34103,62763,paul
10585,997,paul
85011,53567,paul
37017,16726,paul
13182,51281,paul
41155,10697,paul
96986,51648,paul
79904,27654,paul
93966,70844,paul
93068,98741,paul
88022,85182,jules
39011,91822,jules
600,61274,paul
50483,61733,jules
66722,16741,paul
86335,69993,jules
68569,84994,paul
72396,70967,paul
79587,93396,paul
54247,33771,paul
92318,77460,paul
43217,17438,paul
46742,68337,jules
6106,94224,paul
17302,81987,paul
37580,13991,paul
25698,74949,paul
61082,16379,paul
18070,38933,paul
95130,11144,paul
82177,25947,paul
89188,68188,paul
11961,53426,paul
86895,94129,jules
62545,58628,jules
1238,90958,paul
46647,90327,jules
71437,13325,paul
15004,9489,paul
78757,31438,paul
80867,12960,paul
46717,13754,paul
15628,51195,paul
34317,79445,paul
70444,79831,jules
63811,78109,jules
52229,2388,paul
46385,67137,jules
6517,33755,paul
85830,2880,paul
2001,63775,paul
85174,83493,jules
24875,80924,paul
44434,13995,paul
64365,49621,paul
1414,95506,paul
54321,64056,jules
95099,93687,jules
81297,44974,paul
74740,77771,jules
53568,88924,jules
53222,45654,paul
56612,35790,paul
27041,21630,paul
57769,93043,jules
85311,72652,jules
40271,32210,paul
2625,62821,paul
56833,76325,paul
86117,67797,jules
55880,93935,jules
12658,36893,paul
85352,222,paul
7249,59691,paul
61738,55687,jules
60713,4215,paul
87661,31380,paul
93233,3850,paul
81923,96525,jules
9835,63019,paul
37376,68067,jules
43327,73367,jules
61230,28304,paul
7451,46993,paul
13944,81135,paul
52132,1300,paul
2476,77408,paul
69421,43465,paul
61040,44395,paul
96246,87970,jules
79067,60660,paul
46402,11625,paul
46162,24970,paul
14755,50990,paul
3772,15979,paul
32896,22280,paul
30322,54395,paul
10369,39921,paul
57235,17995,paul
53661,61515,paul
73035,7638,paul
17583,38390,paul
34340,53145,paul
68745,6857,paul
56641,39887,paul
32366,22465,paul
77655,50779,paul
2450,16938,paul
75752,37278,paul
84990,30327,paul
92153,57124,paul
40547,78063,jules
66438,38003,paul
85922,31061,paul
10141,25360,paul
96502,61895,paul
65103,59483,jules
